ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
258-78_tocuthack-5-1,258-78_tocuthack-5,tu'u,tocuthack-17,false,expert,Greenhilletal2008,,,
258-79_stickwood-1-1,258-79_stickwood-1,laàkau,stickwood-1,false,expert,Greenhilletal2008,,,
258-79_stickwood-1-2,258-79_stickwood-1,laàkau,stickwood-26,false,expert,Greenhilletal2008,,,
258-79_stickwood-2-1,258-79_stickwood-2,àkau,stickwood-1,false,expert,Greenhilletal2008,,,
258-79_stickwood-2-2,258-79_stickwood-2,àkau,stickwood-26,false,expert,Greenhilletal2008,,,
258-81_sharp-1-1,258-81_sharp-1,maasila,sharp-2,false,expert,Greenhilletal2008,,,
258-83_towork-1-1,258-83_towork-1,ngaaue,towork-11,false,expert,Greenhilletal2008,,,
258-83_towork-2-1,258-83_towork-2,galue,towork-11,false,expert,Greenhilletal2008,,,
258-83_towork-3-1,258-83_towork-3,gaaue,towork-11,false,expert,Greenhilletal2008,,,
258-84_toplant-1-1,258-84_toplant-1,too,toplant-4,false,expert,Greenhilletal2008,,,
258-85_tochoose-1-1,258-85_tochoose-1,fili,tochoose-1,false,expert,Greenhilletal2008,,,
258-86_togrow-1-1,258-86_togrow-1,homo,togrow-7,false,expert,Greenhilletal2008,,,
258-86_togrow-2-1,258-86_togrow-2,tupu,togrow-1,false,expert,Greenhilletal2008,,,
258-87_toswell-1-1,258-87_toswell-1,fu,toswell-7,false,expert,Greenhilletal2008,,,
258-88_tosqueeze-1-1,258-88_tosqueeze-1,fota,tosqueeze-8,false,expert,Greenhilletal2008,,,
258-88_tosqueeze-1-2,258-88_tosqueeze-1,fota,tosqueeze-2,false,expert,Greenhilletal2008,,,
258-88_tosqueeze-1-3,258-88_tosqueeze-1,fota,tosqueeze-93,false,expert,Greenhilletal2008,,,
258-88_tosqueeze-2-1,258-88_tosqueeze-2,lo,tosqueeze-10,false,expert,Greenhilletal2008,,,
258-89_tohold-1-1,258-89_tohold-1,kuku,tohold-12,false,expert,Greenhilletal2008,,,
258-89_tohold-2-1,258-89_tohold-2,puke,tohold-13,false,expert,Greenhilletal2008,,,
258-89_tohold-3-1,258-89_tohold-3,hapo,tohold-15,false,expert,Greenhilletal2008,,,
258-89_tohold-4-1,258-89_tohold-4,tago,tohold-14,false,expert,Greenhilletal2008,,,
258-90_todig-1-1,258-90_todig-1,keli,todig-1,false,expert,Greenhilletal2008,,,
258-92_toopenuncover-1-1,258-92_toopenuncover-1,faài,toopenuncover-9,false,expert,Greenhilletal2008,,,
258-93_topoundbeat-1-1,258-93_topoundbeat-1,tuki,topoundbeat-2,false,expert,Greenhilletal2008,,,
258-94_tothrow-1-1,258-94_tothrow-1,pèehi,tothrow-12,false,expert,Greenhilletal2008,,,
258-94_tothrow-2-1,258-94_tothrow-2,àtu,tothrow-13,false,expert,Greenhilletal2008,,,
258-95_tofall-2-1,258-95_tofall-2,malele,tofall-12,false,expert,Greenhilletal2008,,,
258-95_tofall-3-1,258-95_tofall-3,higa,tofall-44,false,expert,Greenhilletal2008,,,
258-96_dog-1-1,258-96_dog-1,kulii,dog-7,false,expert,Greenhilletal2008,,,
258-97_bird-1-1,258-97_bird-1,manu,bird-1,false,expert,Greenhilletal2008,,,
258-97_bird-2-1,258-97_bird-2,manu lele,bird-1,false,expert,Greenhilletal2008,,,
258-99_feather-1-1,258-99_feather-1,palaa,feather-5,false,expert,Greenhilletal2008,,,
258-100_wing-1-1,258-100_wing-1,kapakau,wing-1,false,expert,Greenhilletal2008,,,
258-100_wing-1-2,258-100_wing-1,kapakau,wing-59,false,expert,Greenhilletal2008,,,
258-101_tofly-1-1,258-101_tofly-1,lele,tofly-11,false,expert,Greenhilletal2008,,,
258-102_rat-1-1,258-102_rat-1,kuma,rat-13,false,expert,Greenhilletal2008,,,
258-104_fatgrease-1-1,258-104_fatgrease-1,huni,fatgrease-12,false,expert,Greenhilletal2008,,,
258-105_tail-1-1,258-105_tail-1,hiku,tail-13,false,expert,Greenhilletal2008,,,
258-107_wormearthworm-1-1,258-107_wormearthworm-1,kelemutu,wormearthworm-9,false,expert,Greenhilletal2008,,,
258-108_louse-1-1,258-108_louse-1,kutu,louse-1,false,expert,Greenhilletal2008,,,
258-108_louse-2-1,258-108_louse-2,tuma,louse-3,false,expert,Greenhilletal2008,,,
258-109_mosquito-1-1,258-109_mosquito-1,namu,mosquito-1,false,expert,Greenhilletal2008,,,
258-110_spider-1-1,258-110_spider-1,kaleveleve,spider-1,false,expert,Greenhilletal2008,,,
258-110_spider-2-1,258-110_spider-2,kavelevele,spider-1,false,expert,Greenhilletal2008,,,
258-111_fish-1-1,258-111_fish-1,ika,fish-1,false,expert,Greenhilletal2008,,,
258-112_rotten-1-1,258-112_rotten-1,pala,rotten-13,false,expert,Greenhilletal2008,,,
258-112_rotten-2-1,258-112_rotten-2,popo,rotten-14,false,expert,Greenhilletal2008,,,
258-113_branch-1-1,258-113_branch-1,vaà,branch-65,false,expert,Greenhilletal2008,,,
258-113_branch-2-1,258-113_branch-2,àkau,branch-1,false,expert,Greenhilletal2008,,,
258-113_branch-2-2,258-113_branch-2,àkau,branch-4,false,expert,Greenhilletal2008,,,
258-114_leaf-1-1,258-114_leaf-1,lau,leaf-1,false,expert,Greenhilletal2008,,,
258-115_root-1-1,258-115_root-1,aka,root-2,false,expert,Greenhilletal2008,,,
258-116_flower-1-1,258-116_flower-1,fisi,flower-8,false,expert,Greenhilletal2008,,,
258-117_fruit-1-1,258-117_fruit-1,fua,fruit-1,false,expert,Greenhilletal2008,,,
258-118_grass-1-1,258-118_grass-1,mohuku,grass-58,false,expert,Greenhilletal2008,,,
258-118_grass-2-1,258-118_grass-2,musie,grass-13,false,expert,Greenhilletal2008,,,
258-119_earthsoil-1-1,258-119_earthsoil-1,kele,earthsoil-10,false,expert,Greenhilletal2008,,,
258-119_earthsoil-2-1,258-119_earthsoil-2,kele,earthsoil-10,false,expert,Greenhilletal2008,,,
258-120_stone-1-1,258-120_stone-1,maka,stone-4,false,expert,Greenhilletal2008,,,
258-121_sand-1-1,258-121_sand-1,one,sand-1,false,expert,Greenhilletal2008,,,
258-122_water-1-1,258-122_water-1,vai,water-2,false,expert,Greenhilletal2008,,,
258-123_toflow-1-1,258-123_toflow-1,hali,toflow-24,false,expert,Greenhilletal2008,,,
258-123_toflow-2-1,258-123_toflow-2,tafe,toflow-10,false,expert,Greenhilletal2008,,,
258-124_sea-1-1,258-124_sea-1,vaha,sea-12,false,expert,Greenhilletal2008,,,
258-125_salt-1-1,258-125_salt-1,tai,salt-20,false,expert,Greenhilletal2008,,,
258-126_lake-1-1,258-126_lake-1,lano,lake-1,false,expert,Greenhilletal2008,,,
258-126_lake-2-1,258-126_lake-2,ano,lake-1,false,expert,Greenhilletal2008,,,
258-126_lake-3-1,258-126_lake-3,namo,lake-7,false,expert,Greenhilletal2008,,,
258-127_woodsforest-1-1,258-127_woodsforest-1,ulu,woodsforest-15,false,expert,Greenhilletal2008,,,
258-127_woodsforest-2-1,258-127_woodsforest-2,vao,woodsforest-14,false,expert,Greenhilletal2008,,,
258-128_sky-1-1,258-128_sky-1,lagi,sky-1,false,expert,Greenhilletal2008,,,
258-129_moon-1-1,258-129_moon-1,maahina,moon-37,false,expert,Greenhilletal2008,,,
258-129_moon-1-2,258-129_moon-1,maahina,moon-5,false,expert,Greenhilletal2008,,,
258-130_star-1-1,258-130_star-1,fetu'u,star-1,false,expert,Greenhilletal2008,,,
258-131_cloud-1-1,258-131_cloud-1,ào,cloud-12,false,expert,Greenhilletal2008,,,
258-132_fog-1-1,258-132_fog-1,kokofu,fog-1,false,expert,Greenhilletal2008,,,
258-132_fog-1-2,258-132_fog-1,kokofu,fog-47,false,expert,Greenhilletal2008,,,
258-133_rain-1-1,258-133_rain-1,'ua,rain-1,false,expert,Greenhilletal2008,,,
258-134_thunder-1-1,258-134_thunder-1,faisisili,thunder-14,false,expert,Greenhilletal2008,,,
258-134_thunder-2-1,258-134_thunder-2,mana,thunder-37,false,expert,Greenhilletal2008,,,
258-134_thunder-3-1,258-134_thunder-3,mana,thunder-37,false,expert,Greenhilletal2008,,,
258-135_lightning-1-1,258-135_lightning-1,'uhila,lightning-2,false,expert,Greenhilletal2008,,,
258-136_wind-1-1,258-136_wind-1,matagi,wind-1,false,expert,Greenhilletal2008,,,
258-136_wind-1-2,258-136_wind-1,matagi,wind-66,false,expert,Greenhilletal2008,,,
258-136_wind-2-1,258-136_wind-2,havili,wind-11,false,expert,Greenhilletal2008,,,
258-137_toblow-1-1,258-137_toblow-1,agi,toblow-8,false,expert,Greenhilletal2008,,,
258-137_toblow-2-1,258-137_toblow-2,ifi,toblow-5,false,expert,Greenhilletal2008,,,
258-137_toblow-3-1,258-137_toblow-3,pu,toblow-6,false,expert,Greenhilletal2008,,,
258-137_toblow-5-1,258-137_toblow-5,havili,toblow-11,false,expert,Greenhilletal2008,,,
258-138_warm-1-1,258-138_warm-1,maafana,warm-1,false,expert,Greenhilletal2008,,,
258-138_warm-1-2,258-138_warm-1,maafana,warm-72,false,expert,Greenhilletal2008,,,
258-138_warm-2-1,258-138_warm-2,mafana,warm-1,false,expert,Greenhilletal2008,,,
258-138_warm-2-2,258-138_warm-2,mafana,warm-72,false,expert,Greenhilletal2008,,,
258-139_cold-1-1,258-139_cold-1,makalili,cold-1,false,expert,Greenhilletal2008,,,
258-139_cold-1-2,258-139_cold-1,makalili,cold-52,false,expert,Greenhilletal2008,,,
258-139_cold-2-1,258-139_cold-2,ànu,cold-8,false,expert,Greenhilletal2008,,,
258-139_cold-4-1,258-139_cold-4,ànu,cold-8,false,expert,Greenhilletal2008,,,
258-140_dry-1-1,258-140_dry-1,maha,dry-11,false,expert,Greenhilletal2008,,,
258-140_dry-2-1,258-140_dry-2,malo,dry-13,false,expert,Greenhilletal2008,,,
258-141_wet-1-1,258-141_wet-1,palapala,wet-38,false,expert,Greenhilletal2008,,,
258-142_heavy-1-1,258-142_heavy-1,mamafa,heavy-46,false,expert,Greenhilletal2008,,,
258-143_fire-1-1,258-143_fire-1,afi,fire-1,false,expert,Greenhilletal2008,,,
258-144_toburn-1-1,258-144_toburn-1,tutu,toburn-1,false,expert,Greenhilletal2008,,,
258-144_toburn-1-2,258-144_toburn-1,tutu,toburn-6,false,expert,Greenhilletal2008,,,
258-144_toburn-2-1,258-144_toburn-2,kakaha,toburn-62,false,expert,Greenhilletal2008,,,
258-145_smoke-1-1,258-145_smoke-1,àhu,smoke-2,false,expert,Greenhilletal2008,,,
258-146_ashes-1-1,258-146_ashes-1,lefu,ash-67,false,expert,Greenhilletal2008,,,
258-147_black-1-1,258-147_black-1,'uli,black-7,false,expert,Greenhilletal2008,,,
258-148_white-1-1,258-148_white-1,tea,white-8,false,expert,Greenhilletal2008,,,
258-149_red-1-1,258-149_red-1,kula,red-13,false,expert,Greenhilletal2008,,,
258-150_yellow-1-1,258-150_yellow-1,legalega,yellow-10,false,expert,Greenhilletal2008,,,
258-151_green-1-1,258-151_green-1,moto,green-1,false,expert,Greenhilletal2008,,,
258-151_green-1-2,258-151_green-1,moto,green-10,false,expert,Greenhilletal2008,,,
258-152_small-1-1,258-152_small-1,siì,small-141,false,expert,Greenhilletal2008,,,
258-152_small-2-1,258-152_small-2,pukupuku,small-12,false,expert,Greenhilletal2008,,,
258-153_big-1-1,258-153_big-1,lahi,big-12,false,expert,Greenhilletal2008,,,
258-154_short-1-1,258-154_short-1,pukupuku,short-3,false,expert,Greenhilletal2008,,,
258-155_long-1-1,258-155_long-1,loa,long-12,false,expert,Greenhilletal2008,,,
258-155_long-1-2,258-155_long-1,loa,long-105,false,expert,Greenhilletal2008,,,
258-156_thin-1-1,258-156_thin-1,manifi,thin-1,false,expert,Greenhilletal2008,,,
258-156_thin-2-1,258-156_thin-2,pakau,thin-6,false,expert,Greenhilletal2008,,,
258-156_thin-3-1,258-156_thin-3,pakau,thin-6,false,expert,Greenhilletal2008,,,
258-156_thin-5-1,258-156_thin-5,pakau,thin-6,false,expert,Greenhilletal2008,,,
258-157_thick-1-1,258-157_thick-1,maatolu,thick-3,false,expert,Greenhilletal2008,,,
258-159_wide-1-1,258-159_wide-1,laulahi,wide-73,false,expert,Greenhilletal2008,,,
258-159_wide-1-2,258-159_wide-1,laulahi,wide-9,false,expert,Greenhilletal2008,,,
258-160_painfulsick-1-1,258-160_painfulsick-1,mahaki,painfulsick-1,false,expert,Greenhilletal2008,,,
258-161_shyashamed-1-1,258-161_shyashamed-1,luma,shyashamed-4,false,expert,Greenhilletal2008,,,
258-161_shyashamed-2-1,258-161_shyashamed-2,maa,shyashamed-1,false,expert,Greenhilletal2008,,,
258-162_old-1-1,258-162_old-1,matua,old-1,false,expert,Greenhilletal2008,,,
258-163_new-1-1,258-163_new-1,fo'ou,new-1,false,expert,Greenhilletal2008,,,
258-164_good-1-1,258-164_good-1,lelei,good-17,false,expert,Greenhilletal2008,,,
258-164_good-2-1,258-164_good-2,maalie,good-16,false,expert,Greenhilletal2008,,,
258-165_badevil-1-1,258-165_badevil-1,kovi,badevil-10,false,expert,Greenhilletal2008,,,
258-166_correcttrue-1-1,258-166_correcttrue-1,tonu,correcttrue-8,false,expert,Greenhilletal2008,,,
258-167_night-1-1,258-167_night-1,poo,night-1,false,expert,Greenhilletal2008,,,
258-167_night-2-1,258-167_night-2,poo'uli,night-1,false,expert,Greenhilletal2008,,,
258-167_night-2-2,258-167_night-2,poo'uli,night-10,false,expert,Greenhilletal2008,,,
258-168_day-1-1,258-168_day-1,àho,day-1,false,expert,Greenhilletal2008,,,
258-168_day-1-2,258-168_day-1,àho,day-54,false,expert,Greenhilletal2008,,,
258-169_year-1-1,258-169_year-1,ta'u,year-1,false,expert,Greenhilletal2008,,,
258-170_when-1-1,258-170_when-1,afea,when-5,false,expert,Greenhilletal2008,,,
258-171_tohide-1-1,258-171_tohide-1,muni,tohide-1,false,expert,Greenhilletal2008,,,
258-171_tohide-1-2,258-171_tohide-1,muni,tohide-67,false,expert,Greenhilletal2008,,,
258-172_toclimb-1-1,258-172_toclimb-1,kake,toclimb-32,false,expert,Greenhilletal2008,,,
258-173_at-1-1,258-173_at-1,ì,at-1,false,expert,Greenhilletal2008,,,
258-173_at-2-1,258-173_at-2,tei,at-5,false,expert,Greenhilletal2008,,,
258-175_above-1-1,258-175_above-1,'o,above-9,false,expert,Greenhilletal2008,,,
258-175_above-3-1,258-175_above-3,'o,above-9,false,expert,Greenhilletal2008,,,
258-176_below-1-1,258-176_below-1,lalo,below-8,false,expert,Greenhilletal2008,,,
258-177_this-1-1,258-177_this-1,eni,this-1,false,expert,Greenhilletal2008,,,
258-179_near-1-1,258-179_near-1,tata,near-9,false,expert,Greenhilletal2008,,,
258-180_far-1-1,258-180_far-1,mama'o,far-13,false,expert,Greenhilletal2008,,,
258-180_far-2-1,258-180_far-2,tau mama'o,far-1,false,expert,Greenhilletal2008,,,
258-180_far-2-2,258-180_far-2,tau mama'o,far-13,false,expert,Greenhilletal2008,,,
258-181_where-1-1,258-181_where-1,fea,where-3,false,expert,Greenhilletal2008,,,
258-181_where-1-2,258-181_where-1,fea,where-35,false,expert,Greenhilletal2008,,,
258-182_i-1-1,258-182_i-1,koau,i-1,false,expert,Greenhilletal2008,,,
258-182_i-1-2,258-182_i-1,koau,i-21,false,expert,Greenhilletal2008,,,
258-183_thou-1-1,258-183_thou-1,kee,thou-5,false,expert,Greenhilletal2008,,,
258-183_thou-2-1,258-183_thou-2,kee,thou-5,false,expert,Greenhilletal2008,,,
258-183_thou-3-1,258-183_thou-3,koe,thou-1,false,expert,Greenhilletal2008,,,
258-183_thou-4-1,258-183_thou-4,koe,thou-1,false,expert,Greenhilletal2008,,,
258-184_heshe-1-1,258-184_heshe-1,ia,heshe-1,false,expert,Greenhilletal2008,,,
258-185_we-1-1,258-185_we-1,maa,we-2,false,expert,Greenhilletal2008,,,
258-185_we-2-1,258-185_we-2,tou,we-39,false,expert,Greenhilletal2008,,,
258-186_you-1-1,258-186_you-1,kotou,you-16,false,expert,Greenhilletal2008,,,
258-186_you-2-1,258-186_you-2,koutou,you-16,false,expert,Greenhilletal2008,,,
258-188_what-1-1,258-188_what-1,aa,what-84,false,expert,Greenhilletal2008,,,
258-189_who-1-1,258-189_who-1,ai,who-1,false,expert,Greenhilletal2008,,,
258-190_other-1-1,258-190_other-1,tahi,other-7,false,expert,Greenhilletal2008,,,
258-191_all-1-1,258-191_all-1,fulifuli,all-14,false,expert,Greenhilletal2008,,,
258-191_all-2-1,258-191_all-2,katoa,all-13,false,expert,Greenhilletal2008,,,
258-192_and-1-1,258-192_and-1,mo,and-9,false,expert,Greenhilletal2008,,,
258-194_how-1-1,258-194_how-1,fefeai,how-11,false,expert,Greenhilletal2008,,,
258-194_how-2-1,258-194_how-2,feafeaì,how-11,false,expert,Greenhilletal2008,,,
258-195_nonot-1-1,258-195_nonot-1,hèe,nonot-13,false,expert,Greenhilletal2008,,,
258-196_tocount-1-1,258-196_tocount-1,lau,tocount-62,false,expert,Greenhilletal2008,,,
258-196_tocount-2-1,258-196_tocount-2,lau,tocount-62,false,expert,Greenhilletal2008,,,
258-197_one-1-1,258-197_one-1,tahi,one-41,false,expert,Greenhilletal2008,,,
258-198_two-1-1,258-198_two-1,lua,two-1,false,expert,Greenhilletal2008,,,
258-199_three-1-1,258-199_three-1,tolu,three-1,false,expert,Greenhilletal2008,,,
258-200_four-1-1,258-200_four-1,faa,four-1,false,expert,Greenhilletal2008,,,
258-200_four-1-2,258-200_four-1,faa,four-66,false,expert,Greenhilletal2008,,,
258-201_five-1-1,258-201_five-1,nima,five-1,false,expert,Greenhilletal2008,,,
258-202_six-1-1,258-202_six-1,ono,six-1,false,expert,Greenhilletal2008,,,
258-203_seven-1-1,258-203_seven-1,fitu,seven-1,false,expert,Greenhilletal2008,,,
258-204_eight-1-1,258-204_eight-1,valu,eight-3,false,expert,Greenhilletal2008,,,
258-205_nine-1-1,258-205_nine-1,hiva,nine-5,false,expert,Greenhilletal2008,,,
258-206_ten-1-1,258-206_ten-1,hogofulu,ten-5,false,expert,Greenhilletal2008,,,
258-209_onehundred-1-1,258-209_onehundred-1,te,onehundred-2,false,expert,Greenhilletal2008,,,
258-210_onethousand-1-1,258-210_onethousand-1,afe,onethousand-3,false,expert,Greenhilletal2008,,,
259-1_hand-1-1,259-1_hand-1,lima,hand-1,false,expert,Greenhilletal2008,,,
259-1_hand-1-2,259-1_hand-1,lima,hand-64,false,expert,Greenhilletal2008,,,
259-2_left-1-1,259-2_left-1,sema,left-11,false,expert,Greenhilletal2008,,,
259-3_right-1-1,259-3_right-1,matau,right-5,false,expert,Greenhilletal2008,,,
259-3_right-1-2,259-3_right-1,matau,right-13,false,expert,Greenhilletal2008,,,
259-4_legfoot-1-1,259-4_legfoot-1,vae,legfoot-1,false,expert,Greenhilletal2008,,,
259-4_legfoot-1-2,259-4_legfoot-1,vae,legfoot-100,false,expert,Greenhilletal2008,,,
259-5_towalk-1-1,259-5_towalk-1,haele,towalk-6,false,expert,Greenhilletal2008,,,
259-6_roadpath-1-1,259-6_roadpath-1,ala,roadpath-1,false,expert,Greenhilletal2008,,,
259-7_tocome-1-1,259-7_tocome-1,'au mai,tocome-1,false,expert,Greenhilletal2008,,,
259-7_tocome-1-2,259-7_tocome-1,'au mai,tocome-44,false,expert,Greenhilletal2008,,,
259-9_toswim-1-1,259-9_toswim-1,kakau,toswim-5,false,expert,Greenhilletal2008,,,
259-9_toswim-2-1,259-9_toswim-2,kaua,toswim-5,false,expert,Greenhilletal2008,,,
259-13_back-1-1,259-13_back-1,ivi,back-11,false,expert,Greenhilletal2008,,,
259-14_belly-1-1,259-14_belly-1,tinae,belly-19,false,expert,Greenhilletal2008,,,
259-14_belly-1-2,259-14_belly-1,tinae,belly-34,false,expert,Greenhilletal2008,,,
259-14_belly-2-1,259-14_belly-2,tinae,belly-19,false,expert,Greenhilletal2008,,,
259-14_belly-2-2,259-14_belly-2,tinae,belly-34,false,expert,Greenhilletal2008,,,
259-17_liver-1-1,259-17_liver-1,ate,liver-1,false,expert,Greenhilletal2008,,,
259-18_breast-1-1,259-18_breast-1,uu,breast-1,false,expert,Greenhilletal2008,,,
259-22_tofear-1-1,259-22_tofear-1,mataku,tofear-1,false,expert,Greenhilletal2008,,,
259-23_blood-1-1,259-23_blood-1,toto,blood-4,false,expert,Greenhilletal2008,,,
259-24_head-1-1,259-24_head-1,ulu,head-1,false,expert,Greenhilletal2008,,,
259-27_nose-1-1,259-27_nose-1,isu,nose-1,false,expert,Greenhilletal2008,,,
259-29_tosniffsmell-1-1,259-29_tosniffsmell-1,songi,tosniffsmell-9,false,expert,Greenhilletal2008,,,
259-29_tosniffsmell-2-1,259-29_tosniffsmell-2,songia,tosniffsmell-9,false,expert,Greenhilletal2008,,,
259-30_mouth-1-1,259-30_mouth-1,ngutu,mouth-2,false,expert,Greenhilletal2008,,,
259-32_tongue-1-1,259-32_tongue-1,fag,tongue-15,false,expert,Greenhilletal2008,,,
259-33_tolaugh-1-1,259-33_tolaugh-1,kata,tolaugh-7,false,expert,Greenhilletal2008,,,
259-34_tocry-1-1,259-34_tocry-1,tangi,tocry-1,false,expert,Greenhilletal2008,,,
259-35_tovomit-1-1,259-35_tovomit-1,lu,tovomit-8,false,expert,Greenhilletal2008,,,
259-37_toeat-1-1,259-37_toeat-1,kai,toeat-1,false,expert,Greenhilletal2008,,,
259-37_toeat-1-2,259-37_toeat-1,kai,toeat-47,false,expert,Greenhilletal2008,,,
259-38_tochew-1-1,259-38_tochew-1,ngau-a,tochew-8,false,expert,Greenhilletal2008,,,
259-39_tocook-1-1,259-39_tocook-1,tao,tocook-10,false,expert,Greenhilletal2008,,,
259-40_todrink-1-1,259-40_todrink-1,inu,todrink-1,false,expert,Greenhilletal2008,,,
259-41_tobite-1-1,259-41_tobite-1,uu,tobite-8,false,expert,Greenhilletal2008,,,
259-44_tohear-1-1,259-44_tohear-1,longo,tohear-1,false,expert,Greenhilletal2008,,,
259-45_eye-1-1,259-45_eye-1,mata,eye-1,false,expert,Greenhilletal2008,,,
259-46_tosee-1-1,259-46_tosee-1,kite-a,tosee-1,false,expert,Greenhilletal2008,,,
259-48_tosleep-1-1,259-48_tosleep-1,moe,tosleep-10,false,expert,Greenhilletal2008,,,
259-48_tosleep-1-2,259-48_tosleep-1,moe,tosleep-109,false,expert,Greenhilletal2008,,,
259-50_todream-1-1,259-50_todream-1,miti,todream-36,false,expert,Greenhilletal2008,,,
259-51_tosit-1-1,259-51_tosit-1,hnoo,tosit-16,false,expert,Greenhilletal2008,,,
259-51_tosit-2-1,259-51_tosit-2,noo,tosit-16,false,expert,Greenhilletal2008,,,
259-52_tostand-1-1,259-52_tostand-1,tuu,tostand-2,false,expert,Greenhilletal2008,,,
259-53_personhumanbeing-1-1,259-53_personhumanbeing-1,tagata,personhumanbeing-1,false,expert,Greenhilletal2008,,,
259-53_personhumanbeing-1-2,259-53_personhumanbeing-1,tagata,personhumanbeing-66,false,expert,Greenhilletal2008,,,
259-53_personhumanbeing-1-3,259-53_personhumanbeing-1,tagata,personhumanbeing-97,false,expert,Greenhilletal2008,,,
259-54_manmale-1-1,259-54_manmale-1,tagata,manmale-12,false,expert,Greenhilletal2008,,,
259-54_manmale-1-2,259-54_manmale-1,tagata,manmale-14,false,expert,Greenhilletal2008,,,
259-55_womanfemale-1-1,259-55_womanfemale-1,fafine,womanfemale-1,false,expert,Greenhilletal2008,,,
259-55_womanfemale-1-2,259-55_womanfemale-1,fafine,womanfemale-106,false,expert,Greenhilletal2008,,,
259-55_womanfemale-2-1,259-55_womanfemale-2,fine,womanfemale-1,false,expert,Greenhilletal2008,,,
259-55_womanfemale-2-2,259-55_womanfemale-2,fine,womanfemale-41,false,expert,Greenhilletal2008,,,
259-58_wife-1-1,259-58_wife-1,fafine,wife-5,false,expert,Greenhilletal2008,,,
259-58_wife-1-2,259-58_wife-1,fafine,wife-68,false,expert,Greenhilletal2008,,,
259-58_wife-2-1,259-58_wife-2,fine,wife-5,false,expert,Greenhilletal2008,,,
259-58_wife-2-2,259-58_wife-2,fine,wife-89,false,expert,Greenhilletal2008,,,
259-59_mother-1-1,259-59_mother-1,tinana,mother-1,false,expert,Greenhilletal2008,,,
259-60_father-1-1,259-60_father-1,tamana,father-1,false,expert,Greenhilletal2008,,,
259-61_house-1-1,259-61_house-1,fale,house-14,false,expert,Greenhilletal2008,,,
259-63_name-1-1,259-63_name-1,ingoa,name-6,false,expert,Greenhilletal2008,,,
259-65_rope-1-1,259-65_rope-1,u,rope-10,false,expert,Greenhilletal2008,,,
259-66_totieupfasten-1-1,259-66_totieupfasten-1,lii-tia,totieupfasten-14,false,expert,Greenhilletal2008,,,
259-67_tosew-1-1,259-67_tosew-1,tui,tosew-13,false,expert,Greenhilletal2008,,,
259-67_tosew-1-2,259-67_tosew-1,tui,tosew-16,false,expert,Greenhilletal2008,,,
259-68_needle-1-1,259-68_needle-1,sau,needle-1,false,expert,Greenhilletal2008,,,
259-68_needle-2-1,259-68_needle-2,sika,needle-9,false,expert,Greenhilletal2008,,,
259-70_toshoot-1-1,259-70_toshoot-1,fana,toshoot-1,false,expert,Greenhilletal2008,,,
259-71_tostabpierce-1-1,259-71_tostabpierce-1,suki,tostabpierce-1,false,expert,Greenhilletal2008,,,
259-71_tostabpierce-1-2,259-71_tostabpierce-1,suki,tostabpierce-8,false,expert,Greenhilletal2008,,,
259-73_tosteal-1-1,259-73_tosteal-1,kaia,tosteal-7,false,expert,Greenhilletal2008,,,
259-75_todiebedead-1-1,259-75_todiebedead-1,mate,todiebedead-1,false,expert,Greenhilletal2008,,,
259-76_tolivebealive-1-1,259-76_tolivebealive-1,maauli,tolivebealive-1,false,expert,Greenhilletal2008,,,
259-76_tolivebealive-1-2,259-76_tolivebealive-1,maauli,tolivebealive-76,false,expert,Greenhilletal2008,,,
259-77_toscratch-1-1,259-77_toscratch-1,alati,toscratch-10,false,expert,Greenhilletal2008,,,
259-78_tocuthack-1-1,259-78_tocuthack-1,isi,tocuthack-10,false,expert,Greenhilletal2008,,,
259-78_tocuthack-3-1,259-78_tocuthack-3,tuu,tocuthack-17,false,expert,Greenhilletal2008,,,
259-80_tosplit-1-1,259-80_tosplit-1,mafaa,tosplit-5,false,expert,Greenhilletal2008,,,
259-80_tosplit-1-2,259-80_tosplit-1,mafaa,tosplit-72,false,expert,Greenhilletal2008,,,
259-81_sharp-1-1,259-81_sharp-1,mata,sharp-14,false,expert,Greenhilletal2008,,,
259-81_sharp-1-2,259-81_sharp-1,mata,sharp-16,false,expert,Greenhilletal2008,,,
259-84_toplant-1-1,259-84_toplant-1,tokia,toplant-4,false,expert,Greenhilletal2008,,,
259-84_toplant-1-2,259-84_toplant-1,tokia,toplant-5,false,expert,Greenhilletal2008,,,
259-86_togrow-1-1,259-86_togrow-1,somo,togrow-7,false,expert,Greenhilletal2008,,,
259-88_tosqueeze-1-1,259-88_tosqueeze-1,lomi,tosqueeze-10,false,expert,Greenhilletal2008,,,
259-90_todig-1-1,259-90_todig-1,keli,todig-1,false,expert,Greenhilletal2008,,,
259-91_tobuy-1-1,259-91_tobuy-1,taui,tobuy-9,false,expert,Greenhilletal2008,,,
259-91_tobuy-1-2,259-91_tobuy-1,taui,tobuy-13,false,expert,Greenhilletal2008,,,
259-91_tobuy-2-1,259-91_tobuy-2,tauia,tobuy-9,false,expert,Greenhilletal2008,,,
259-91_tobuy-2-2,259-91_tobuy-2,tauia,tobuy-13,false,expert,Greenhilletal2008,,,
259-92_toopenuncover-1-1,259-92_toopenuncover-1,afagia,toopenuncover-9,false,expert,Greenhilletal2008,,,
