ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
58-93_topoundbeat-1,32902,58,93_topoundbeat,tuki,tuki,t u k i,"Pound, beat, bruise, strike (Sve)",POLLEX,2,false,^t u k i$,default
58-94_tothrow-1,104359,58,94_tothrow,maka,maka,m a k a,"Throw, hurl, sling, a sling (Bse)",POLLEX,11,false,^m a k a$,default
58-94_tothrow-2,104360,58,94_tothrow,peeì-a,peeì-a,p eː ì/i + a,Throw directly at (Bse),POLLEX,12,false,^p ee ì - a$,default
58-94_tothrow-3,104361,58,94_tothrow,-ìa,-ìa,ì/i a,"Throw, cast, hurl, fling (Sve)",POLLEX,,false,^- ì a$,default
58-94_tothrow-4,104362,58,94_tothrow,tii,tii,t iː,"Throw, cast (Sve)",POLLEX,9,false,^t ii$,default
58-94_tothrow-5,104363,58,94_tothrow,tiri,tiri,t i r i,,POLLEX,9,false,^t i r i$,default
58-95_tofall-1,104573,58,95_tofall,makuru,makuru,m a k u r u,Fall gently and profusely (as leaves or petals),POLLEX,11,false,^m a k u r u$,default
58-95_tofall-2,104574,58,95_tofall,marere,marere,m a r e r e,"Fall, of fruit from a tree, etc",POLLEX,12,false,^m a r e r e$,default
58-95_tofall-3,104575,58,95_tofall,ìnga,ìnga,ʔ ì/i n g a,"Fall over from an upright position, topple over, be overthrown (Sve)",POLLEX,44,false,^ì n g a$,default
58-95_tofall-4,104576,58,95_tofall,topa,topa,t o p a,"Fall from a height, fallen",POLLEX,124,false,^t o p a$,default
58-96_dog-1,33973,58,96_dog,kurii,kurii,k u r iː,Dog,POLLEX,7,false,^k u r ii$,default
58-97_bird-1,89849,58,97_bird,manu,manu,m a n u,"Bird or beast, creature (Bse)",POLLEX,1,false,^m a n u$,default
58-97_bird-2,89850,58,97_bird,manu/rere,manu,m a n u,Bird,POLLEX,1,false,^m a n u$,default
58-97_bird-3,89850,58,97_bird,manu/rere,rere,r e r e,Bird,POLLEX,1,false,^r e r e$,default
58-97_bird-4,89851,58,97_bird,manu rere,manu rere,m a n u + r e r e,Birds that fly,POLLEX,1,false,^m a n u + r e r e$,default
58-98_egg-1,34687,58,98_egg,ua,ua,u a,,POLLEX,5,false,^u a$,default
58-99_feather-1,77043,58,99_feather,'uru,'uru,ʔ u r u,feathers,POLLEX,1,false,^'u r u$,default
58-99_feather-2,77044,58,99_feather,'uru'uru,'uru'uru,ʔ u r u ʔ u r u,feathers,POLLEX,1,false,^'u r u 'u r u$,default
58-100_wing-1,35401,58,100_wing,peeàu,peeàu,p eː ʔ à/a u,"Wing, pectoral fin (Bse)",POLLEX,"1,81",false,^p ee à u$,default
58-101_tofly-1,35758,58,101_tofly,rere,rere,r e r e,"Jump, fly v",POLLEX,11,false,^r e r e$,default
58-102_rat-1,36115,58,102_rat,kiore,kiore,k i o r e,Rat,POLLEX,12,false,^k i o r e$,default
58-103_meatflesh-1,36472,58,103_meatflesh,kiko,kiko,k i k o,"Meat, tuber, fleshy, fully developed (of tubers), bast (of paper mulberry or breadfruit) (Bse)",POLLEX,10,false,^k i k o$,default
58-104_fatgrease-1,104745,58,104_fatgrease,ngako,ngako,n g a k o,Internal fat of fish or animals,POLLEX,14,false,^n g a k o$,default
58-104_fatgrease-2,104746,58,104_fatgrease,ìnu,ìnu,ʔ ì/i n u,"Oil, fat",POLLEX,12,false,^ì n u$,default
58-105_tail-1,37186,58,105_tail,ìku,ìku,ʔ ì/i k u,"Tail of animal, fish, bird (Sve)",POLLEX,13,false,^ì k u$,default
58-106_snake-1,37543,58,106_snake,'ōuī,'ōuī,ʔ ō/o u ī/i,L from Greek,POLLEX,,true,^'ō u ī$,default
58-107_wormearthworm-1,37900,58,107_wormearthworm,toke,toke,t o k e,Worm (Sve),POLLEX,7,false,^t o k e$,default
58-108_louse-1,105125,58,108_louse,kutu,kutu,k u t u,Louse  Body lice,POLLEX,1,false,^k u t u$,default
58-108_louse-2,105126,58,108_louse,kutu papa,kutu papa,k u t u + p a p a,the crab louse (Pthirius pubis),POLLEX,"1,6",false,^k u t u + p a p a$,default
58-109_mosquito-1,38614,58,109_mosquito,namu,namu,n a m u,"Mosquito, gnat, midge (Bse)",POLLEX,1,false,^n a m u$,default
58-110_spider-1,105167,58,110_spider,tukutuku/ra'onui,tukutuku,t u k u t u k u,General term for spiders,POLLEX,"5,39",false,^t u k u t u k u$,default
58-110_spider-2,105167,58,110_spider,tukutuku/ra'onui,ra'onui,r a ʔ o n u i,General term for spiders,POLLEX,"5,39",false,^r a 'o n u i$,default
58-111_fish-1,39328,58,111_fish,ika,ika,i k a,,POLLEX,1,false,^i k a$,default
58-112_rotten-1,105193,58,112_rotten,para,para,p a r a,"Ripe, rotten",POLLEX,13,false,^p a r a$,default
58-112_rotten-2,105194,58,112_rotten,popo,popo,p o p o,Decay,POLLEX,14,false,^p o p o$,default
58-113_branch-1,40042,58,113_branch,raaraa,raaraa,r aː r aː,"Branch, twig, off-shoot",POLLEX,1,false,^r aa r aa$,default
58-114_leaf-1,40399,58,114_leaf,rau,rau,r a u,Leaf,POLLEX,1,false,^r a u$,default
58-115_root-1,40756,58,115_root,paki-aka,paki-aka,p a k i + a k a,The bark of tree roots (Sve),POLLEX,2,false,^p a k i - a k a$,default
58-116_flower-1,41113,58,116_flower,pua,pua,p u a,"Flower, blossom",POLLEX,1,false,^p u a$,default
58-117_fruit-1,41470,58,117_fruit,'ua,'ua,ʔ u a,Fruit,POLLEX,1,false,^'u a$,default
58-118_grass-1,105362,58,118_grass,mauku,mauku,m a u k u,"Grass, rushes, hay, straw (Bse)",POLLEX,58,false,^m a u k u$,default
58-118_grass-2,105363,58,118_grass,matie(e),matie,m a t i e,"Green, grass (Bse)",POLLEX,13,false,^m a t i e$,default
58-119_earthsoil-1,42184,58,119_earthsoil,kere/maroo,kere,k e r e,Dry soil (Bse),POLLEX,10,false,^k e r e$,default
58-119_earthsoil-2,42184,58,119_earthsoil,kere/maroo,maroo,m a r oː,Dry soil (Bse),POLLEX,10,false,^m a r oo$,default
58-119_earthsoil-3,134105,58,119_earthsoil,repo,repo,r e p o,"Dirty, soiled, foul; dirt, muck, mud; to shit (Bse)",POLLEX,11,false,^r e p o$,default
58-120_stone-1,78088,58,120_stone,pooàtu,pooàtu,p oː ʔ à/a t u,Stone (Mka)  Stone (Mka),POLLEX,"1,19",false,^p oo à t u$,default
58-120_stone-2,78089,58,120_stone,pooàtu,pooàtu,p oː ʔ à/a t u,Stone (Mka)  Stone (Mka),POLLEX,"1,19",false,^p oo à t u$,default
58-121_sand-1,42898,58,121_sand,one,one,o n e,"Soil, earth, sand (Bse)",POLLEX,1,false,^o n e$,default
58-122_water-1,43255,58,122_water,vai,vai,v a i,Water,POLLEX,2,false,^v a i$,default
58-123_toflow-1,43612,58,123_toflow,ta'e,ta'e,t a ʔ e,"Leak, melt, ooze, trickle (Sve)",POLLEX,10,false,^t a 'e$,default
58-124_sea-1,107762,58,124_sea,moana,moana,m o a n a,Sea,POLLEX,10,false,^m o a n a$,default
58-124_sea-2,107763,58,124_sea,tai,tai,t a i,"Sea, sea water, coast bordering the sea, tide (Sve)",POLLEX,1,false,^t a i$,default
58-125_salt-1,44326,58,125_salt,miti,miti,m i t i,Salt water,POLLEX,7,false,^m i t i$,default
58-126_lake-1,44683,58,126_lake,roto,roto,r o t o,Lagoon,POLLEX,6,false,^r o t o$,default
58-127_woodsforest-1,107842,58,127_woodsforest,ngaa/ngaaere/,ngaa,n g aː,"(Full of) weeds, useless grasses, plants or bushes (Bse)",POLLEX,16,false,^n g aa$,default
58-127_woodsforest-2,107842,58,127_woodsforest,ngaa/ngaaere/,ngaaere,n g aː e r e,"(Full of) weeds, useless grasses, plants or bushes (Bse)",POLLEX,16,false,^n g aa e r e$,default
58-127_woodsforest-3,107843,58,127_woodsforest,uru/raakau,uru,u r u,Clump of trees,POLLEX,"15, 13",false,^u r u$,default
58-127_woodsforest-4,107843,58,127_woodsforest,uru/raakau,raakau,r aː k a u,Clump of trees,POLLEX,"15, 13",false,^r aa k a u$,default
58-127_woodsforest-5,107844,58,127_woodsforest,vao,vao,v a o,Forest,POLLEX,14,false,^v a o$,default
58-128_sky-1,45397,58,128_sky,rangi,rangi,r a n g i,"Sky, heaven (Bse)",POLLEX,1,false,^r a n g i$,default
58-129_moon-1,45754,58,129_moon,marama,marama,m a r a m a,,POLLEX,7,false,^m a r a m a$,default
58-130_star-1,46111,58,130_star,'eetuu,'eetuu,ʔ e e t uː,Star (Bse),POLLEX,1,false,^'e e t uu$,default
58-131_cloud-1,78639,58,131_cloud,tiao,tiao,t i a o,,POLLEX,"12, 117",false,^t i a o$,default
58-131_cloud-2,78640,58,131_cloud,tūrangi,tūrangi,t ū r a n g i,,POLLEX,3,false,^t ū r a n g i$,default
58-131_cloud-3,78641,58,131_cloud,tumurangi,tumurangi,t u m u r a n g i,,POLLEX,3,false,^t u m u r a n g i$,default
58-132_fog-1,107964,58,132_fog,ko'u,ko'u,k o ʔ u,"Mist, fog",POLLEX,"1, 47",false,^k o 'u$,default
58-132_fog-2,107965,58,132_fog,maa'uu,maa'uu,m aː ʔ u u,"Wet, damp, moist, humid",POLLEX,10,false,^m aa 'u u$,default
58-133_rain-1,47182,58,133_rain,ua,ua,u a,Rain,POLLEX,1,false,^u a$,default
58-134_thunder-1,47539,58,134_thunder,māngūngū,māngūngū,m ā/a n g ū n g ū,,POLLEX,106,false,^m ā n g ū n g ū$,default
58-135_lightning-1,108026,58,135_lightning,rapa,rapa,r a p a,"Flash of lightning, dazzle, glitter",POLLEX,9,false,^r a p a$,default
58-135_lightning-2,108027,58,135_lightning,uira,uira,u i r a,Lightning,POLLEX,2,false,^u i r a$,default
58-136_wind-1,48253,58,136_wind,matangi,matangi,m a t a n g i,"Wind, air (Bse)",POLLEX,"1,66",false,^m a t a n g i$,default
58-137_toblow-1,108099,58,137_toblow,angi,angi,a n g i,"Blow (of wind, breeze)",POLLEX,8,false,^a n g i$,default
58-137_toblow-2,108100,58,137_toblow,àrara,àrara,ʔ à/a r a r a,"To blow, rise, gust (of wind) (Bse)",POLLEX,9,false,^à r a r a$,default
58-137_toblow-3,108101,58,137_toblow,puì,puì,p u ì,Blow,POLLEX,6,false,^p u ì$,default
58-138_warm-1,48967,58,138_warm,maàna,maàna,m a ʔ à/a n a,Warm,POLLEX,"1, 72",false,^m a à n a$,default
58-139_cold-1,122703,58,139_cold,anu,anu,a n u,Cold,POLLEX,8,false,^a n u$,default
58-139_cold-2,122704,58,139_cold,anu toketoke,anu toketoke,a n u + t o k e t o k e,Very cold (Bse),POLLEX,"8,9",false,^a n u + t o k e t o k e$,default
58-140_dry-1,49681,58,140_dry,maroo,maroo,m a r oː,"Dry, withered (Bse)",POLLEX,13,false,^m a r oo$,default
58-141_wet-1,79320,58,141_wet,mā'ū,mā'ū,m ā/a ʔ ū/u,,POLLEX,11,false,^m ā 'ū$,default
58-141_wet-2,79321,58,141_wet,mā'ū'ū,mā'ū'ū,m ā/a ʔ ū/u ʔ ū/u,,POLLEX,11,false,^m ā 'ū'ū$,default
58-141_wet-3,79322,58,141_wet,tārari,tārari,t ā/a r a r i,,POLLEX,9,false,^t ā r a r i$,default
58-142_heavy-1,122740,58,142_heavy,tei/maà/,tei,t e i,Heavy,POLLEX,"46,66",false,^t e i$,default
58-142_heavy-2,122740,58,142_heavy,tei/maà/,maà,m a ʔ à/a,Heavy,POLLEX,"46,66",false,^m a à$,default
58-142_heavy-3,122741,58,142_heavy,tai/maà/,tai,t a i,Heavy,POLLEX,"46,66",false,^t a i$,default
58-142_heavy-4,122741,58,142_heavy,tai/maà/,maà,m a ʔ à/a,Heavy,POLLEX,"46,66",false,^m a à$,default
58-142_heavy-5,122742,58,142_heavy,teimaà,teimaà,t e i m a ʔ à/a,"Weight, heaviness, load (Sve)",POLLEX,"46,66",false,^t e i m a à$,default
58-143_fire-1,50752,58,143_fire,aì,aì,a ì,"Fire, light",POLLEX,1,false,^a ì$,default
58-144_toburn-1,122751,58,144_toburn,ta'u,ta'u,t a ʔ u,"Cook, burn, set on fire (Sve)",POLLEX,8,false,^t a 'u$,default
58-144_toburn-2,122752,58,144_toburn,tutungi,tutungi,t u t u n g i,"Pass. tuungia Set fire to, kindle, light (match, lamp, cigarette, etc.) (Buse)",POLLEX,"1,7",false,^t u t u n g i$,default
58-145_smoke-1,79519,58,145_smoke,au,au,a u,Smoke  Smoke (Sve),POLLEX,2,false,^a u$,default
58-145_smoke-2,79520,58,145_smoke,auaì,auaì,a u a ì,Smoke  Smoke (Sve),POLLEX,2,false,^a u a ì$,default
58-146_ashes-1,51823,58,146_ashes,rèu,rèu,r è/e u,Ashes,POLLEX,67,false,^r è u$,default
58-147_black-1,123245,58,147_black,kere,kere,k e r e,Black,POLLEX,5,false,^k e r e$,default
58-147_black-2,123246,58,147_black,uri,uri,u r i,Dark coloured,POLLEX,7,false,^u r i$,default
58-147_black-3,123247,58,147_black,ìva,ìva,ʔ ì/i v a,Blackish,POLLEX,6,false,^ì v a$,default
58-148_white-1,52537,58,148_white,tea,tea,t e a,"White, clear (Sve)",POLLEX,8,false,^t e a$,default
58-149_red-1,123130,58,149_red,kura,kura,k u r a,Red,POLLEX,13,false,^k u r a$,default
58-149_red-2,123131,58,149_red,'ute,'ute,ʔ u t e,L from Tahitian,POLLEX,14,true,^'u t e$,default
58-150_yellow-1,53251,58,150_yellow,rengarenga,rengarenga,r e n g a r e n g a,Yellow,POLLEX,10,false,^r e n g a r e n g a$,default
58-151_green-1,79814,58,151_green,matie,matie,m a t i e,,POLLEX,"1, 11",false,^m a t i e$,default
58-151_green-2,79815,58,151_green,'akamatie,'akamatie,ʔ a k a m a t i e,,POLLEX,"1,11",false,^'a k a m a t i e$,default
58-151_green-3,79816,58,151_green,tāmatie,tāmatie,t ā/a m a t i e,,POLLEX,"1, 11",false,^t ā m a t i e$,default
58-152_small-1,132651,58,152_small,iti,iti,i t i,Small,POLLEX,1,false,^i t i$,default
58-152_small-2,132652,58,152_small,riki,riki,r i k i,Small,POLLEX,66,false,^r i k i$,default
58-152_small-3,132653,58,152_small,àka(ri)riki/,àkariki,ʔ à/a k a r i k i,Make smaller,POLLEX,66,false,^à k a r i k i$,default
58-152_small-4,132654,58,152_small,poto,poto,p o t o,Short,POLLEX,10,false,^p o t o$,default
58-153_big-1,79991,58,153_big,ākā,ākā,ā/a k ā/a,,POLLEX,31,false,^ā k ā$,default
58-153_big-2,79992,58,153_big,'akamatū,'akamatū,ʔ a k a m a t ū,CAUS + matuu,POLLEX,73,false,^'a k a m a t ū$,default
58-153_big-3,79993,58,153_big,āma'atama'ata,āma'atama'ata,ā/a m a ʔ a t a m a ʔ a t a,,POLLEX,31,false,^ā m a 'a t a m a 'a t a$,default
58-153_big-4,79994,58,153_big,ngao,ngao,n g a o,,POLLEX,130,false,^n g a o$,default
58-153_big-5,79995,58,153_big,katakata,katakata,k a t a k a t a,,POLLEX,,false,^k a t a k a t a$,default
58-153_big-6,79996,58,153_big,ma'ata,ma'ata,m a ʔ a t a,,POLLEX,31,false,^m a 'a t a$,default
58-153_big-7,79997,58,153_big,ma'atama'ata,ma'atama'ata,m a ʔ a t a m a ʔ a t a,,POLLEX,31,false,^m a 'a t a m a 'a t a$,default
58-154_short-1,54679,58,154_short,poto,poto,p o t o,Short,POLLEX,9,false,^p o t o$,default
58-155_long-1,55036,58,155_long,roa,roa,r o a,Long a,POLLEX,"12,105",false,^r o a$,default
58-156_thin-1,80184,58,156_thin,angiangi,angiangi,a n g i a n g i,,POLLEX,18,false,^a n g i a n g i$,default
58-156_thin-2,80185,58,156_thin,rairai,rairai,r a i r a i,,POLLEX,5,false,^r a i r a i$,default
58-157_thick-1,55750,58,157_thick,maatoru,maatoru,m aː t o r u,"Thick through, stout and solid",POLLEX,3,false,^m aa t o r u$,default
58-158_narrow-1,80240,58,158_narrow,oaoa,oaoa,o a o a,,POLLEX,12,false,^o a o a$,default
58-158_narrow-2,80241,58,158_narrow,'ōiti,'ōiti,ʔ ō/o i t i,,POLLEX,89,false,^'ō i t i$,default
58-158_narrow-3,80242,58,158_narrow,kōkota,kōkota,k ō/o k o t a,,POLLEX,26,false,^k ō k o t a$,default
58-158_narrow-4,80243,58,158_narrow,kōpū,kōpū,k ō/o p ū,,POLLEX,48?,false,^k ō p ū$,default
58-158_narrow-5,80244,58,158_narrow,kōpāpā,kōpāpā,k ō/o p ā/a p ā/a,,POLLEX,48?,false,^k ō p ā p ā$,default
58-158_narrow-6,80245,58,158_narrow,tākokota,tākokota,t ā/a k o k o t a,,POLLEX,26,false,^t ā k o k o t a$,default
58-158_narrow-7,80246,58,158_narrow,tākōpāpā,tākōpāpā,t ā/a k ō/o p ā/a p ā/a,,POLLEX,48?,false,^t ā k ō p ā p ā$,default
58-159_wide-1,122862,58,159_wide,'a'ano,'a'ano,ʔ a ʔ a n o,,POLLEX,7,false,^'a'a n o$,default
58-159_wide-2,122863,58,159_wide,ātea,ātea,ā/a t e a,,POLLEX,21,false,^ā t e a$,default
58-160_painfulsick-1,123011,58,160_painfulsick,mamae,mamae,m a m a e,"Pain, feel pain, ache, hurt, painful (Bse)",POLLEX,10,false,^m a m a e$,default
58-160_painfulsick-2,123012,58,160_painfulsick,maauiui,maauiui,m aː u i u i,"Tired, weary, fatigued",POLLEX,"1,12",false,^m aa u i u i$,default
58-161_shyashamed-1,57178,58,161_shyashamed,tā'akamā,tā'akamā,t ā/a ʔ a k a m ā/a,ashamed,POLLEX,1,false,^t ā 'a k a m ā$,default
58-162_old-1,57535,58,162_old,taìto,taìto,t a ì/i t o,"Be old, ancient, antique, days of yore, antiquity, old age (Bse)",POLLEX,10,false,^t a ì t o$,default
58-163_new-1,57892,58,163_new,'oou,'oou,ʔ o o u,"New, recent (Bse)",POLLEX,1,false,^'o o u$,default
58-164_good-1,120881,58,164_good,reka,reka,r e k a,Pleasant,POLLEX,14,false,^r e k a$,default
58-164_good-2,120882,58,164_good,meitaki,meitaki,m e i t a k i,"Good, pleasant, excellent",POLLEX,15,false,^m e i t a k i$,default
58-165_badevil-1,58606,58,165_badevil,kino,kino,k i n o,"Evil, bad, wicked, ugly, unfortunate, hurt, general intensifier (Bse)",POLLEX,9,false,^k i n o$,default
58-166_correcttrue-1,58963,58,166_correcttrue,tika,tika,t i k a,"Right, correct, true (Sve)",POLLEX,9,false,^t i k a$,default
58-167_night-1,59320,58,167_night,poo,poo,p oː,Night,POLLEX,1,false,^p oo$,default
58-168_day-1,59677,58,168_day,ao,ao,a o,Day (not night),POLLEX,"1, 54",false,^a o$,default
58-169_year-1,89899,58,169_year,mataìti,mataìti,m a t a ì/i t i,Year (Bse),POLLEX,7,false,^m a t a ì t i$,default
58-169_year-2,89900,58,169_year,tau,tau,t a u,A season or period (Sve),POLLEX,1,false,^t a u$,default
58-170_when-1,60391,58,170_when,aa'ea,aa'ea,aː ʔ e a,When? Where? (Bse),POLLEX,5,false,^aa 'e a$,default
58-171_tohide-1,80986,58,171_tohide,puni,puni,p u n i,Hide (obs.) (Bse)  Hide (Bse),POLLEX,1,false,^p u n i$,default
58-171_tohide-2,80987,58,171_tohide,pi(i)pini,pipini,p i p i n i,Hide (obs.) (Bse)  Hide (Bse),POLLEX,1,false,^p i p i n i$,default
58-172_toclimb-1,61105,58,172_toclimb,kake-a -ìa -na,kake-a -ìa -na,k a k e + a + + ì/i a + + n a,"Climb, mount, serve (Bse)",POLLEX,32,false,^k a k e - a + - ì a + - n a$,default
58-173_at-1,122905,58,173_at,i,i,i,At (preposed particle),POLLEX,1,false,^i$,default
58-173_at-2,122906,58,173_at,tei,tei,t e i,"At, in, in the act of (Sve), relative pronoun (past) (Bse)",POLLEX,5,false,^t e i$,default
58-174_ininside-1,61819,58,174_ininside,roto,roto,r o t o,"Inside, lagoon, lake",POLLEX,5,false,^r o t o$,default
58-175_above-1,62176,58,175_above,runga,runga,r u n g a,Above,POLLEX,9,false,^r u n g a$,default
58-176_below-1,62533,58,176_below,raro,raro,r a r o,"Below, under",POLLEX,8,false,^r a r o$,default
58-177_this-1,81345,58,177_this,te(e)ia,teia,t e i a,,POLLEX,"7,45",false,^t e i a$,default
58-177_this-2,81346,58,177_this,teia,teia,t e i a,,POLLEX,"7,45",false,^t e i a$,default
58-177_this-3,81347,58,177_this,teeia,teeia,t eː i a,,POLLEX,"7,45",false,^t ee i a$,default
58-179_near-1,63604,58,179_near,vai/tata/,vai,v a i,Near,POLLEX,9,false,^v a i$,default
58-179_near-2,63604,58,179_near,vai/tata/,tata,t a t a,Near,POLLEX,9,false,^t a t a$,default
58-180_far-1,63961,58,180_far,mamao,mamao,m a m a o,Distant,POLLEX,13,false,^m a m a o$,default
58-181_where-1,64318,58,181_where,'ea,'ea,ʔ e a,Where?,POLLEX,"3,35",false,^'e a$,default
58-182_i-1,81778,58,182_i,au,au,a u,First person singular pronoun (Focus)  First person singular (Possessive),POLLEX,"1,21",false,^a u$,default
58-183_thou-1,65032,58,183_thou,koe,koe,k o e,"Second person singular, thou",POLLEX,1,false,^k o e$,default
58-183_thou-2,123285,58,183_thou,koe,koe,k o e,"Second person singular, thou",POLLEX,1,false,^k o e$,default
58-184_heshe-1,65389,58,184_heshe,ia,ia,i a,"He, she",POLLEX,1,false,^i a$,default
58-185_we-1,123101,58,185_we,mātou,mātou,m ā/a t o u,,POLLEX,"2, 39",false,^m ā t o u$,default
58-185_we-2,123102,58,185_we,tātou,tātou,t ā/a t o u,1 pl. incl.,POLLEX,"1, 39",false,^t ā t o u$,default
58-186_you-1,123287,58,186_you,kootou,kootou,k oː t o u,"You, plural (Bse)",POLLEX,16,false,^k oo t o u$,default
58-187_they-1,82133,58,187_they,rātou,rātou,r ā/a t o u,,POLLEX,"1, 72",false,^r ā t o u$,default
58-188_what-1,66817,58,188_what,aà,aà,a ʔ à/a,What,POLLEX,1,false,^a à$,default
58-189_who-1,67174,58,189_who,ài,ài,ʔ à/a i,Who?,POLLEX,1,false,^à i$,default
58-190_other-1,122455,58,190_other,kē,kē,k ē/e,,POLLEX,8?,false,^k ē$,default
58-190_other-2,122456,58,190_other,ta'i,ta'i,t a ʔ i,,POLLEX,7,false,^t a 'i$,default
58-190_other-3,122457,58,190_other,tēta'i,tēta'i,t ē/e t a ʔ i,,POLLEX,7,false,^t ē t a 'i$,default
58-191_all-1,67888,58,191_all,katoa,katoa,k a t o a,"All, (The) whole, together",POLLEX,13,false,^k a t o a$,default
58-192_and-1,68245,58,192_and,maa,maa,m aː,"And, in company with (used to link units with tens but not confined to this) (Bse)",POLLEX,2,false,^m aa$,default
58-193_if-1,68602,58,193_if,me,me,m e,"If, conditional (Ply 1970)",POLLEX,5,false,^m e$,default
58-194_how-1,68959,58,194_how,pèea,pèea,p è/e a,How?,POLLEX,11,false,^p èe a$,default
58-195_nonot-1,123590,58,195_nonot,kaa'ore,kaa'ore,k aː ʔ o r e,No! (Aitutaki) (Bse),POLLEX,11,false,^k aa 'o r e$,default
58-195_nonot-2,123591,58,195_nonot,àuraka,àuraka,ʔ à/a u r a k a,Negative imperative marker (Bse),POLLEX,12,false,^à u r a k a$,default
58-196_tocount-1,82771,58,196_tocount,tārē,tārē,t ā/a r ē/e,,POLLEX,43,false,^t ā r ē$,default
58-196_tocount-2,82772,58,196_tocount,tatau,tatau,t a t a u,,POLLEX,"8,80",false,^t a t a u$,default
58-197_one-1,70030,58,197_one,taì,taì,t a ì,One (Sve),POLLEX,41,false,^t a ì$,default
58-198_two-1,70387,58,198_two,rua,rua,r u a,Two,POLLEX,1,false,^r u a$,default
58-199_three-1,70744,58,199_three,toru,toru,t o r u,Three (Sve),POLLEX,1,false,^t o r u$,default
58-200_four-1,71101,58,200_four,àa,àa,ʔ à/a a,Four (Bse),POLLEX,"1,66",false,^à a$,default
58-201_five-1,83760,58,201_five,rima,rima,r i m a,"Five, hand.(Source: Pollex)",POLLEX,1,false,^r i m a$,default
58-202_six-1,111859,58,202_six,ono,ono,o n o,,POLLEX,1,false,^o n o$,default
58-203_seven-1,83662,58,203_seven,'itu,'itu,ʔ i t u,Seven.(Source: Pollex),POLLEX,1,false,^'i t u$,default
58-203_seven-2,111860,58,203_seven,itu,itu,i t u,,POLLEX,1,false,^i t u$,default
58-204_eight-1,90596,58,204_eight,varu,varu,v a r u,Pollex 06: Varu. :Eight.,POLLEX,3,false,^v a r u$,default
58-205_nine-1,83537,58,205_nine,iva,iva,i v a,Nine.(Source: Pollex),POLLEX,"5,44",false,^i v a$,default
58-206_ten-1,83429,58,206_ten,nga'uru,nga'uru,n g a ʔ u r u,Ten.(Source: Pollex),POLLEX,"5,32",false,^n g a 'u r u$,default
58-207_twenty-1,121447,58,207_twenty,rua ngauru-,rua ngauru-,r u a + n g a u r u,,POLLEX,"3,6",false,^r u a + n g a u r u -$,default
58-208_fifty-1,111861,58,208_fifty,rima ngauru,rima ngauru,r i m a + n g a u r u,,POLLEX,"1,15",false,^r i m a + n g a u r u$,default
58-209_onehundred-1,111862,58,209_onehundred,tai anere,tai anere,t a i + a n e r e,L from English (ta'i 'one' ; 'anere 'loan for hundred'),POLLEX,11,true,^t a i + a n e r e$,default
58-210_onethousand-1,83318,58,210_onethousand,mano,mano,m a n o,"A thousand, or a thousand brace (Etn).(Source: Pollex)",POLLEX,2,false,^m a n o$,default
